=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-7-8_19-45-51
====================================================================================
19:45:51 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
19:45:51 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
19:45:51 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
19:45:51 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
19:45:51 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
19:45:51 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
19:45:51 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
19:54:23 | Player "Joseph" (steamId=76561199227453916) connected to server!
19:54:54 | Player "Joseph" (steamId=76561199227453916) connected to server!
19:56:20 | "Joseph" (steamid=76561199227453916) Spawned Item: (Expansion_MP7)
19:56:20 | "Joseph" (steamid=76561199227453916) Spawned Item: (Expansion_MP7)
19:56:23 | "Joseph" (steamid=76561199227453916) Spawned Item: (Expansion_MP5SD)
19:56:35 | "Joseph" (steamid=76561199227453916) Spawned Item: (Expansion_MP5SD)
19:56:35 | "Joseph" (steamid=76561199227453916) Spawned Item: (Expansion_MP5SD)
19:57:14 | "Joseph" (steamid=76561199227453916) Spawned Item: (BO_Mag_MP5_50rnd)
19:57:15 | "Joseph" (steamid=76561199227453916) Spawned Item: (Mag_MP5_15Rnd)
19:57:15 | "Joseph" (steamid=76561199227453916) Spawned Item: (Mag_MP5_15Rnd)
19:57:16 | "Joseph" (steamid=76561199227453916) Spawned Item: (Mag_MP5_30Rnd)
19:57:16 | "Joseph" (steamid=76561199227453916) Spawned Item: (Mag_MP5_30Rnd)
19:57:17 | "Joseph" (steamid=76561199227453916) Spawned Item: (BO_Mag_MP5_30rnd)
19:57:18 | "Joseph" (steamid=76561199227453916) Spawned Item: (BO_Mag_MP5_30rnd)
19:58:5 | "Joseph" (steamid=76561199227453916) Spawned Item: (BO_MP5SDA2_FDE)
19:58:31 | "Joseph" (steamid=76561199227453916) Spawned Item: (BO_Mag_MP5_50rnd)
19:58:31 | "Joseph" (steamid=76561199227453916) Spawned Item: (BO_Mag_MP5_30rnd)
19:58:33 | "Joseph" (steamid=76561199227453916) Spawned Item: (Mag_MP5_30Rnd)
20:0:13 | "Joseph": (steamid=76561199227453916) teleported to (pos=8113.78,0,9349)
20:0:16 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8093.398926, 458.604553, 9335.069336>)
20:0:17 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8077.228027, 458.849976, 9330.363281>)
20:2:22 | "Joseph" (steamid=76561199227453916) Spawned Item: (Expansion_VityazSN)
20:2:23 | "Joseph" (steamid=76561199227453916) Spawned Item: (Mag_Expansion_Vityaz_30Rnd)
20:2:36 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8054.333008, 452.258148, 9387.112305>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8048.666504, 452.560913, 9393.340820>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8044.008301, 453.019440, 9398.645508>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.982422, 453.022736, 9398.672852>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.956055, 453.025909, 9398.701172>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.934570, 453.028595, 9398.725586>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.897461, 453.033661, 9398.763672>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.863770, 453.037872, 9398.798828>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.834961, 453.041718, 9398.828125>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.811035, 453.044739, 9398.852539>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.787109, 453.047821, 9398.877930>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.757324, 453.051514, 9398.909180>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.727539, 453.055420, 9398.944336>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.691406, 453.059723, 9398.986328>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.661133, 453.063507, 9399.021484>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.630859, 453.067291, 9399.056641>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.600098, 453.071106, 9399.090820>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.568359, 453.075134, 9399.127930>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.536133, 453.079102, 9399.165039>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.503906, 453.082886, 9399.202148>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.478027, 453.086334, 9399.231445>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.445801, 453.090302, 9399.268555>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8043.092285, 453.134430, 9399.671875>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8042.387207, 453.221954, 9400.477539>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8041.782715, 453.297272, 9401.166992>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8041.278809, 453.359894, 9401.743164>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8040.674805, 453.435089, 9402.433594>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8040.069824, 453.510193, 9403.124023>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8040.022949, 453.516113, 9403.179688>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8039.979492, 453.522369, 9403.231445>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8039.956543, 453.526550, 9403.259766>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8039.921875, 453.532715, 9403.300781>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8039.886719, 453.538910, 9403.342773>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8039.704102, 453.572083, 9403.553711>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8039.435059, 453.620728, 9403.862305>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8039.166992, 453.669617, 9404.171875>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8038.897949, 453.718414, 9404.480469>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8038.628906, 453.767090, 9404.790039>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8038.369629, 453.812500, 9405.087891>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8038.337402, 453.817352, 9405.127930>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8038.314941, 453.821045, 9405.155273>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8038.287109, 453.825012, 9405.190430>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8038.259277, 453.829163, 9405.224609>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8038.231445, 453.833405, 9405.259766>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8037.979004, 453.872986, 9405.551758>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8037.497559, 453.948120, 9406.110352>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8036.937012, 454.035706, 9406.760742>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8036.375000, 454.123352, 9407.412109>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.894531, 454.198486, 9407.968750>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.541992, 454.253571, 9408.378906>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.508301, 454.258240, 9408.427734>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.479980, 454.262085, 9408.467773>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.440918, 454.267456, 9408.524414>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.413086, 454.271423, 9408.565430>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.373535, 454.276794, 9408.622070>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.294922, 454.288391, 9408.723633>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.179199, 454.305664, 9408.868164>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8035.064453, 454.323212, 9409.011719>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8034.948242, 454.340271, 9409.157227>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8034.833984, 454.357941, 9409.299805>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8034.717773, 454.375000, 9409.445313>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8034.311035, 454.437897, 9409.929688>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8033.833984, 454.511353, 9410.497070>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8033.493652, 454.563873, 9410.900391>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8033.017578, 454.637390, 9411.467773>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8032.677734, 454.690094, 9411.871094>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8032.365234, 454.735291, 9412.259766>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8032.223145, 454.753754, 9412.458008>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8032.120117, 454.777039, 9412.606445>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8032.049805, 454.795319, 9412.706055>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8031.966309, 454.817108, 9412.828125>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8031.894043, 454.835968, 9412.930664>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8031.804199, 454.859589, 9413.054688>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8031.713867, 454.882996, 9413.179688>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8031.653809, 454.898651, 9413.261719>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8031.563477, 454.922058, 9413.386719>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8031.472656, 454.945496, 9413.511719>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8031.266113, 454.996826, 9413.773438>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8030.942383, 455.076447, 9414.171875>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8030.617676, 455.155762, 9414.572266>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8030.185547, 455.262207, 9415.102539>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.914551, 455.328400, 9415.435547>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.644531, 455.395020, 9415.764648>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.597656, 455.406067, 9415.833008>)
20:2:37 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.564453, 455.414093, 9415.885742>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.536133, 455.420654, 9415.931641>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.512207, 455.426483, 9415.969727>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.479492, 455.434265, 9416.023438>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.410156, 455.450714, 9416.128906>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.309570, 455.475098, 9416.283203>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.191406, 455.503448, 9416.462891>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.107422, 455.523804, 9416.590820>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8029.005859, 455.547974, 9416.746094>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.905273, 455.572205, 9416.901367>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.770508, 455.605011, 9417.087891>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.635254, 455.637726, 9417.275391>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.500488, 455.670563, 9417.462891>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.342773, 455.708710, 9417.681641>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.208008, 455.741577, 9417.867188>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.133301, 455.759674, 9417.968750>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.076660, 455.773254, 9418.047852>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8028.028320, 455.784973, 9418.114258>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8027.988770, 455.794983, 9418.169922>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8027.931641, 455.808350, 9418.248047>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8027.866211, 455.824463, 9418.336914>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8027.486816, 455.916565, 9418.855469>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8027.043945, 456.024231, 9419.458008>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8026.727051, 456.101166, 9419.889648>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8026.348633, 456.193939, 9420.405273>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.969727, 456.286652, 9420.920898>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.761719, 456.337463, 9421.203125>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.727539, 456.346313, 9421.247070>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.690918, 456.354919, 9421.291992>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.649902, 456.365051, 9421.343750>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.620117, 456.372162, 9421.381836>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.585938, 456.381104, 9421.424805>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.500977, 456.401611, 9421.543945>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.398438, 456.426910, 9421.685547>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.310547, 456.448303, 9421.808594>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.236816, 456.466156, 9421.910156>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8025.134766, 456.491211, 9422.052734>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8024.928711, 456.530487, 9422.334961>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8024.572266, 456.562317, 9422.820313>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8024.215332, 456.593842, 9423.307617>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8023.799805, 456.630951, 9423.874023>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8023.442871, 456.662689, 9424.361328>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8023.145508, 456.688873, 9424.766602>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.974121, 456.704315, 9424.995117>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.774902, 456.722076, 9425.261719>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.632324, 456.734741, 9425.453125>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.462402, 456.750031, 9425.681641>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.262695, 456.767822, 9425.948242>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.166504, 456.776337, 9426.079102>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.110352, 456.781342, 9426.156250>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.070313, 456.784912, 9426.208984>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8022.021973, 456.789215, 9426.275391>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8021.974121, 456.793396, 9426.341797>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8021.934082, 456.797028, 9426.395508>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8021.464844, 456.838654, 9427.042969>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8021.028320, 456.878876, 9427.647461>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8020.602051, 456.923737, 9428.235352>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8020.105469, 456.975891, 9428.922852>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8019.750000, 457.013245, 9429.412109>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8019.474121, 457.042328, 9429.793945>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8019.350098, 457.055267, 9429.965820>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8019.226074, 457.068512, 9430.137695>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8019.080566, 457.083618, 9430.338867>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8018.956543, 457.096649, 9430.510742>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8018.853027, 457.107544, 9430.653320>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8018.730469, 457.120453, 9430.830078>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8018.587891, 457.135376, 9431.038086>)
20:2:38 | "Joseph" (steamid=76561199227453916) teleported to crosshair (pos=<8018.464844, 457.148254, 9431.215820>)
